시간(ms),밴드패스,평균이동,피크
129228,0.37,-0.31,0
129240,0.24,-0.45,0
129252,0.34,-0.5,0
129264,0.38,-0.27,0
129276,0.35,-0.03,0
129288,0.54,0.16,0
129300,0.37,0.17,0
129312,0.19,0.06,0
129324,0.38,0.09,0
129336,0.26,-0.03,0
129348,0.46,0.08,0
129360,0.22,0.09,0
129372,0.29,-0.05,0
129384,0.25,-0.27,0
129396,0.34,-0.28,0
129408,0.41,0,0
129420,0.79,0.74,0
129432,0.8,1.36,0
129444,0.24,1.07,0
129456,0,0.57,0
129468,0.27,0.39,0
129480,0.15,-0.03,0
129492,0.15,-0.33,0
129504,0.43,0.05,0
129516,0.49,0.2,0
129528,0.34,0.2,0
129540,0.43,0.41,0
129552,0.17,0.18,0
129564,0.3,0.06,0
129576,0.45,0.18,0
129588,0.25,0.1,0
129600,0.43,0.25,0
129612,0.4,0.36,0
129624,0.38,0.41,0
129636,0.31,0.46,0
129648,0.27,0.47,0
129660,0.39,0.4,0
129672,0.39,0.33,0
129684,0.28,0.18,0
129696,0.47,0.35,0
129708,0.27,0.28,0
129720,0.34,0.1,0
129732,0.19,-0.68,0
129744,0.42,-0.57,0
129756,0.37,0,0
129768,0.21,0.31,0
129780,0.27,0.54,0
129792,0.42,0.61,0
129804,0.39,0.49,0
129816,0.25,0.6,0
129828,0.34,0.5,0
129840,0.43,0.73,0
129852,0.35,0.71,0
129864,0.28,0.49,0
129876,0.29,0.35,0
129888,0.38,0.1,0
129900,0.33,0.03,0
129912,0.26,0.12,0
129924,0.35,0.07,0
129936,0.34,0.19,0
129948,0.3,-0.06,0
129960,0.21,-0.1,0
129972,0.29,-0.06,0
129984,0.35,0.12,0
129996,0.3,0.06,0
130008,0.22,-0.23,0
130020,0.37,-0.83,0
130032,0.42,-1.32,1
130044,0.27,-1.18,0
130056,0.27,-0.67,0
130068,0.33,-0.5,0
130080,0.35,-0.17,0
130092,0.28,0.02,0
130104,0.32,-0.14,0
130116,0.4,-0.27,0
130128,0.3,-0.3,0
130140,0.56,-0.09,0
130152,0.45,0.32,0
130164,0.49,0.55,0
130176,0.4,0.43,0
130188,0.29,0.46,0
130200,0.29,0.21,0
130212,0.44,0.23,0
130224,0.25,0.04,0
130236,0.37,0.1,0
130248,0.4,0.29,0
130260,0.36,0.23,0
130272,0.18,-0.08,0
130284,0.25,-0.11,0
130296,0.31,-0.34,0
130308,0.22,-0.39,0
130320,0.27,-0.46,0
130332,0.27,-0.31,0
130344,0.37,-0.36,0
130356,0.35,-0.36,0
130368,0.23,-0.3,0
130380,0.32,-0.21,0
130392,0.35,-0.27,0
130404,0.34,-0.35,0
130416,0.79,0.43,0
130428,0,-0.04,0
130440,0,-0.66,0
130452,0.2,-0.85,0
130464,0.45,-0.54,0
130476,0.07,-0.78,0
130488,0.44,-0.65,0
130500,0.54,-0.3,0
130512,0.59,0.21,0
130524,0.25,0.06,0
130536,0.27,-0.08,0
130548,0.37,0.04,0
130560,0.39,0.33,0
130572,0.45,0.5,0
130584,0.31,0.39,0
130596,0.26,0.32,0
130608,0.19,0.25,0
130620,0.4,0.26,0
130632,0.47,0.29,0
130644,0.32,0.36,0
130656,0.39,0.5,0
130668,0.39,0.53,0
130680,0.35,0.46,0
130692,0.3,0.48,0
130704,0.43,0.57,0
130716,0.44,0.56,0
130728,0.33,0.57,0
130740,0.3,0.19,0
130752,0.35,0,0
130764,0.42,-0.11,0
130776,0.3,-0.24,0
130788,0.29,-0.23,0
130800,0.38,-0.07,0
130812,0.4,-0.11,0
130824,0.28,-0.07,0
130836,0.3,-0.17,0
130848,0.35,-0.23,0
130860,0.29,-0.32,0
130872,0.3,-0.13,0
130884,0.33,0,0
130896,0.41,0.15,0
130908,0.27,0.19,0
130920,0.37,0.31,0
130932,0.41,0.49,0
130944,0.4,0.49,0
130956,0.37,0.48,0
130968,0.32,0.57,0
130980,0.44,0.71,0
130992,0.39,0.69,0
131004,0.36,0.67,0
131016,0.24,-0.16,0
131028,0.38,0.35,0
131040,0.29,0.76,0
131052,0.27,0.8,0
131064,0.29,0.5,0
131076,0.35,0.85,0
131088,0.32,0.61,0
131100,0.32,0.22,0
131112,0.29,-0.23,0
131124,0.01,-0.57,0
131136,0.58,-0.07,0
131148,0.23,-0.25,0
131160,0.7,0.22,0
131172,0.43,0.2,0
131184,0.42,0.35,0
131196,0.35,0.43,0
131208,0.3,0.56,0
131220,0.53,0.73,0
131232,0.38,0.55,0
131244,0.38,0.59,0
131256,0.26,0.35,0
131268,0.32,0.23,0
131280,0.37,0.25,0
131292,0.32,0.23,0
131304,0.39,0.19,0
131316,0.38,0.1,0
131328,0.28,-0.01,0
131340,0.32,-0.01,0
131352,0.36,0.02,0
131364,0.35,-0.08,0
131376,0.29,-0.08,0
131388,0.31,-0.04,0
131400,0.25,-0.23,0
131412,0,-0.82,0
131424,0.14,-0.99,0
131436,0.8,-0.14,0
131448,0.3,-0.18,0
131460,0.65,0.39,0
131472,0,-0.09,0
131484,0.16,-0.36,0
131496,0.18,-0.68,0
131508,0.51,-0.27,0
131520,0.36,-0.21,0
131532,0.26,-0.4,0
131544,0.35,-0.45,0
131556,0.4,-0.38,0
131568,0.11,-0.66,0
131580,0.36,-0.74,0
131592,0.43,-0.6,0
131604,0.19,-0.78,0
131616,0.22,-0.74,0
131628,0.31,-0.81,0
131640,0.32,-0.71,0
131652,0.32,-0.56,0
131664,0.42,-0.31,0
131676,0.3,-0.34,0
131688,0.39,-0.22,0
131700,0.31,-0.22,0
131712,0.36,-0.11,0
131724,0.51,0.63,0
131736,0.42,0.4,0
131748,0.26,0.39,0
131760,0.31,-0.22,0
131772,0.28,-0.44,0
131784,0.34,-0.53,0
131796,0.29,-0.57,0
131808,0.37,-0.42,0
131820,0.4,-0.56,0
131832,0.39,-0.51,0
131844,0.32,-0.59,0
131856,0.37,-0.37,0
131868,0.31,-0.35,0
131880,0.28,-0.46,0
131892,0.27,-0.49,0
131904,0.3,-0.59,0
131916,0.4,-0.52,0
131928,0.32,-0.42,0
131940,0.22,-0.52,0
131952,0.36,-0.47,0
131964,0.26,-0.56,0
131976,0.25,-0.59,0
131988,0.29,-0.58,0
132000,0.41,-0.27,0
132012,0.29,0.19,0
132024,0.27,0.39,0
132036,0.32,-0.37,0
132048,0.37,-0.25,0
132060,0.35,-0.7,0
132072,0.29,-0.21,0
132084,0.33,0.08,0
132096,0.41,0.44,0
132108,0.34,0.15,0
132120,0.46,0.26,0
132132,0.48,0.57,0
132144,0.58,0.9,0
132156,0.19,0.53,0
132168,0,0.32,0
132180,0.46,0.43,0
132192,0.4,0.35,0
132204,0.28,0.44,0
132216,0.18,0.34,0
132228,0.43,0.52,0
132240,0.27,0.4,0
132252,0.38,0.44,0
132264,0.34,0.26,0
132276,0.45,0.47,0
132288,0.33,0.35,0
132300,0.32,0.33,0
132312,0.39,0.34,0
132324,0.31,0.04,0
132336,0.32,-0.14,0
132348,0.34,-0.01,0
132360,0.36,0.08,0
132372,0.4,0.27,0
132384,0.32,0.21,0
132396,0.4,0.35,0
132408,0.56,0.61,0
132420,0,-0.02,0
132432,0.23,-0.29,0
132444,0.1,-0.59,0
132456,0.78,0.09,0
132468,0.3,0.06,0
132480,0.35,0.16,0
132492,0.22,0.07,0
132504,0.46,0.31,0
132516,0.42,0.31,0
132528,0.45,0.48,0
132540,0.27,0.53,0
132552,0.36,0.51,0
132564,0.26,0.45,0
132576,0.3,0.49,0
132588,0.16,0.27,0
132600,0.36,0.17,0
132612,0.46,0.4,0
132624,0.37,0.52,0
132636,0.31,0.47,0
132648,0.51,0.6,0
132660,0.36,0.57,0
132672,0.24,0.48,0
132684,0.24,0.3,0
132696,0.34,0.15,0
132708,0.36,0.17,0
132720,0.28,-0.11,0
132732,0.39,-0.24,0
132744,0.29,-0.67,0
132756,0.38,-0.34,0
132768,0.29,0.12,0
132780,0.32,-0.07,0
132792,0.32,-0.2,0
132804,0.35,-0.08,0
132816,0.25,0.02,0
132828,0.4,-0.02,0
132840,0.3,0.03,0
132852,0.38,0.05,0
132864,0.3,-0.01,0
132876,0.37,-0.14,0
132888,0.32,-0.13,0
132900,0.35,-0.05,0
132912,0.35,-0.09,0
132924,0.41,0.05,0
132936,0.35,0.1,0
132948,0.22,-0.09,0
132960,0.34,-0.14,0
132972,0.36,-0.19,0
132984,0.31,-0.17,0
132996,0.28,-0.33,0
133008,0.29,-0.71,0
133020,0.44,-0.03,0
133032,0.32,0.15,0
133044,0.24,0.36,0
133056,0.32,-0.38,0
133068,0.35,-0.27,0
133080,0.32,-0.29,0
133092,0.27,-0.19,0
133104,0.35,-0.34,0
133116,0.23,-0.56,0
133128,0.48,-0.47,0
133140,0.4,-0.26,0
133152,0.51,-0.03,0
133164,0.4,0.18,0
133176,0.4,0.32,0
133188,0.47,0.74,0
133200,0.56,0.98,0
133212,0.42,0.85,0
133224,0.27,0.63,0
133236,0.24,0.48,0
133248,0.35,0.23,0
133260,0.26,0.06,0
133272,0.25,0.05,0
133284,0.27,0.09,0
133296,0.32,0.06,0
133308,0.29,-0.06,0
133320,0.35,0.04,0
133332,0.37,-0.03,0
133344,0.29,-0.01,0
133356,0.32,-0.11,0
133368,0.29,-0.08,0
133380,0.34,-0.06,0
133392,0.31,-0.07,0
133404,0.63,0.33,0
133416,0,0,0
133428,0.59,0.27,0
133440,0,-0.17,0
133452,0.41,-0.1,0
133464,0.81,0.61,0
133476,0.11,0.22,0
133488,0.12,-0.08,0
133500,0.5,0.11,0
133512,0.26,-0.01,0
133524,0.45,0.03,0
133536,0.31,-0.05,0
133548,0.29,0.06,0
133560,0.45,0.22,0
133572,0.27,0.06,0
133584,0.3,0.03,0
133596,0.12,-0.18,0
133608,0.25,-0.22,0
133620,0.36,-0.34,0
133632,0.36,-0.24,0
133644,0.27,-0.18,0
133656,0.3,-0.18,0
133668,0.4,-0.11,0
133680,0.41,0.05,0
133692,0.25,0.02,0
133704,0.31,-0.03,0
133716,0.34,0.09,0
133728,0.28,-0.16,0
133740,0.37,-0.19,0
133752,0.3,-0.5,0
133764,0.45,-0.38,0
133776,0.3,-0.47,0
133788,0.48,-0.42,0
133800,0.41,-0.62,0
133812,0.37,-0.67,0
133824,0.35,-0.48,0
133836,0.32,-0.31,0
133848,0.36,-0.27,0
133860,0.34,-0.14,0
133872,0.36,0.02,0
133884,0.26,0.01,0
133896,0.32,0.02,0
133908,0.35,0.12,0
133920,0.32,0.07,0
133932,0.29,-0.04,0
133944,0.35,0.04,0
133956,0.33,0.07,0
133968,0.3,0.07,0
133980,0.31,0.01,0
133992,0.39,0.13,0
134004,0.36,-0.26,0
134016,0.3,0.15,0
134028,0.35,-0.22,0
134040,0.39,0.35,0
134052,0.28,0.12,0
134064,0.27,-0.62,0
134076,0.34,-0.29,0
134088,0.33,0.03,0
134100,0.32,-0.2,0
134112,0.36,-0.07,0
134124,0.18,-0.43,0
134136,0.07,-0.73,0
134148,0.16,-0.85,0
134160,0.04,-1.38,1
134172,0.32,-1.21,0
134184,0.4,-0.97,0
134196,0.36,-0.57,0
134208,0.27,-0.51,0
134220,0.25,-0.61,0
134232,0.24,-0.75,0
134244,0.18,-0.81,0
134256,0.26,-0.8,0
134268,0.35,-0.78,0
134280,0.29,-0.89,0
134292,0.27,-0.78,0
134304,0.38,-0.63,0
134316,0.38,-0.48,0
134328,0.33,-0.41,0
134340,0.21,-0.61,0
134352,0.33,-0.49,0
134364,0.44,-0.45,0
134376,0.36,-0.34,0
134388,0.32,-0.53,0
134400,0.35,-0.57,0
134412,0,-1.04,1
134424,0.12,-1.33,0
134436,0.36,-1.2,0
134448,0.8,-0.43,0
134460,0.52,-0.09,0
134472,0.38,-0.01,0
134484,0.16,-0.17,0
134496,0.6,0.23,0
134508,0.03,-0.23,0
134520,0.31,-0.22,0
134532,0.19,-0.34,0
134544,0.61,0.08,0
134556,0.31,0.05,0
134568,0.53,0.39,0
134580,0.28,0.34,0
134592,0.38,0.31,0
134604,0.27,0.13,0
134616,0.34,0.18,0
134628,0.25,0.04,0
134640,0.4,0.05,0
134652,0.44,0.28,0
134664,0.29,0.29,0
134676,0.35,0.28,0
134688,0.39,0.31,0
134700,0.25,0.18,0
134712,0.22,-0.02,0
134724,0.35,0.25,0
134736,0.28,0.52,0
134748,0.37,0.8,0
134760,0.32,1.15,0
134772,0.32,1.11,0
134784,0.35,0.93,0
134796,0.38,0.88,0
134808,0.3,0.84,0
134820,0.34,0.93,0
134832,0.42,1.11,0
134844,0.29,1.2,0
134856,0.3,1.16,0
134868,0.35,1.06,0
134880,0.31,0.99,0
134892,0.28,0.93,0
134904,0.3,0.73,0
134916,0.41,0.7,0
134928,0.31,0.61,0
134940,0.26,0.65,0
134952,0.35,0.61,0
134964,0.35,0.42,0
134976,0.28,0.26,0
134988,0.29,0.19,0
135000,0.35,0.18,0
135012,0.4,0.74,0
135024,0.26,0.92,0
135036,0.21,0.64,0
135048,0.25,-0.22,0
135060,0.42,-0.38,0
135072,0.27,-0.52,0
135084,0.26,-0.34,0
135096,0.33,-0.7,0
135108,0.38,-0.13,0
135120,0.28,-0.16,0
135132,0.25,-0.06,0
135144,0.41,-0.37,0
135156,0.31,-0.32,0
135168,0.06,-0.98,0
135180,0.38,-0.79,0
135192,0.31,-0.81,0
135204,0.21,-0.79,0
135216,0.23,-0.9,0
135228,0.32,-0.72,0
135240,0.46,-0.59,0
135252,0.39,-0.62,0
135264,0.32,-0.54,0
135276,0.41,-0.4,0
135288,0.4,-0.31,0
135300,0.4,-0.09,0
135312,0.23,-0.07,0
135324,0.26,-0.21,0
135336,0.29,-0.16,0
135348,0.33,-0.22,0
135360,0.27,-0.28,0
135372,0.41,-0.15,0
135384,0.4,-0.03,0
135396,0.35,-0.07,0
135408,0.18,-0.21,0
135420,0,-0.68,0
135432,0.43,-0.6,0
135444,0,-0.99,0
135456,0.27,-0.97,0
135468,0.26,-1.02,0
135480,0.49,-0.68,0
135492,0.24,-0.7,0
135504,0.49,-0.36,0
135516,0.34,-0.42,0
135528,0.41,-0.23,0
135540,0.34,-0.12,0
135552,0.43,0.02,0
135564,0.3,-0.04,0
135576,0.3,0,0
135588,0.27,-0.04,0
135600,0.32,-0.09,0
135612,0.19,-0.37,0
135624,0.24,-0.36,0
135636,0.23,-0.31,0
135648,0.27,-0.26,0
135661,0.33,-0.35,0
135673,0.39,-0.16,0
135685,0.51,0.2,0
135697,0.32,0.17,0
135709,0.44,0.23,0
135721,0.31,0.24,0
135733,0.44,0.48,0
135745,0.39,0.41,0
135757,0.29,0.36,0
135769,0.41,0.82,0
135781,0.28,0.64,0
135793,0.39,0.68,0
135806,0.32,0.77,0
135818,0.39,0.94,0
135831,0.33,0.87,0
135843,0.34,0.62,0
135856,0.26,0.39,0
135868,0.24,0.26,0
135881,0.31,0.08,0
135893,0.24,-0.16,0
135906,0.28,-0.31,0
135918,0.34,-0.13,0
135931,0.34,-0.02,0
135943,0.27,-0.06,0
135956,0.36,0,0
135968,0.28,0.05,0
135981,0.41,0.04,0
135993,0.35,-0.05,0
136006,0.32,-0.06,0
136018,0.31,0.12,0
136030,0.25,0.45,0
136042,0.24,0.14,0
136055,0.35,0.61,0
136067,0.26,0.56,0
136080,0.35,0.63,0
136092,0.39,0.43,0
136105,0.36,0.57,0
136117,0.39,0.39,0
136129,0,-0.14,0
136142,0.42,-0.16,0
136155,0.52,0.13,0
136168,0.32,-0.04,0
136181,0.39,0.06,0
136194,0.38,0.17,0
136207,0.42,0.38,0
136220,0.22,0.21,0
136233,0.29,0.31,0
136246,0.26,0.31,0
136259,0.23,0.31,0
136272,0.41,0.46,0
136285,0.34,0.43,0
136298,0.36,0.36,0
136311,0.4,0.19,0
136324,0.35,0.2,0
136337,0.33,0.01,0
136350,0.34,0.07,0
136363,0.33,-0.09,0
136376,0.45,0,0
136389,0.28,-0.05,0
136402,0,-0.61,0
136415,0.69,0,0
136428,0.5,0.15,0
136441,0.37,0.2,0
136454,0.63,0.54,0
136467,0.51,0.76,0
136480,0.32,0.68,0
136493,0.45,0.88,0
136506,0.36,0.96,0
136519,0.45,1.08,0
136532,0.25,0.97,0
136545,0.25,0.83,0
136558,0.39,0.83,0
136571,0.34,0.75,0
136584,0.29,0.69,0
136597,0.42,0.7,0
136610,0.49,0.93,0
136623,0.32,0.72,0
136636,0.35,0.66,0
136649,0.34,0.6,0
136662,0.29,0.52,0
136675,0.34,0.57,0
136688,0.33,0.65,0
136701,0.39,0.63,0
136714,0.41,0.82,0
136727,0.31,0.7,0
136740,0.33,0.54,0
136753,0.39,0.55,0
136766,0.31,0.4,0
136779,0.33,0.83,0
136792,0.28,0.57,0
136805,0.36,0.29,0
136818,0.35,0.29,0
136831,0.28,0.11,0
136844,0.34,0.02,0
136857,0.31,-0.13,0
136870,0.31,-0.01,0
136883,0.37,0.11,0
136896,0.31,0.16,0
136909,0.35,0.31,0
136922,0.34,0.19,0
136935,0.31,0.12,0
136948,0.36,0.11,0
136961,0.28,-0.08,0
136974,0.32,-0.11,0
136987,0.37,-0.03,0
137000,0.29,-0.11,0
137013,0.3,-0.14,0
137026,0.37,-0.24,0
137039,0.26,-0.24,0
137052,0.3,0.19,0
137065,0.29,-0.39,0
137078,0.33,-0.61,0
137091,0.34,-0.6,0
137104,0.33,-0.99,0
137117,0.34,-1.17,1
137129,0.35,-1.04,0
137141,0.23,-1.25,1
137153,0.22,-1.34,0
137165,0.2,-1.59,0
137177,0.5,-1.07,0
137189,0.38,-0.77,0
137201,0.32,-0.8,0
137213,0.27,-0.82,0
137225,0.42,-0.54,0
137237,0.3,-0.67,0
137249,0.34,-0.85,0
137261,0.35,-0.75,0
137273,0.35,-0.67,0
137285,0.31,-0.64,0
137297,0.31,-0.57,0
137309,0.27,-0.6,0
137321,0.29,-0.6,0
137333,0.32,-0.63,0
137345,0.37,-0.65,0
137357,0.34,-0.56,0
137369,0.29,-0.55,0
137381,0.35,-0.57,0
137393,0.37,-0.45,0
137405,0.12,-0.74,0
137417,0,-1.11,0
137429,0.38,-0.99,0
137441,0.22,-1.09,0
137453,0.03,-1.37,1
137465,0,-1.76,0
137477,0,-2.09,0
137489,0.12,-2.22,0
137501,0.22,-2.27,0
137513,0.32,-2.09,0
137525,0.42,-1.82,0
137537,0.48,-1.46,0
137549,0.19,-1.5,0
137561,0.34,-1.42,0
137573,0.33,-1.23,0
137585,0.54,-0.8,0
137597,0.4,-0.68,0
137609,0.28,-0.63,0
137621,0.36,-0.48,0
137633,0.39,-0.4,0
137645,0.24,-0.4,0
137657,0.27,-0.42,0
137669,0.3,-0.38,0
137681,0.43,-0.19,0
137693,0.17,-0.42,0
137705,0.42,-0.26,0
137717,0.3,-0.3,0
137729,0.39,-0.23,0
137741,0.29,-0.14,0
137753,0.33,0.01,0
137765,0.32,0.17,0
137777,0.37,-0.03,0
137789,0.27,-0.19,0
137801,0.3,-0.2,0
137813,0.34,-0.09,0
137825,0.36,-0.19,0
137837,0.25,-0.23,0
137849,0.28,-0.29,0
137861,0.3,-0.33,0
137873,0.37,-0.29,0
137885,0.3,-0.29,0
137897,0.32,-0.24,0
137909,0.36,-0.1,0
137921,0.33,-0.03,0
137933,0.31,-0.05,0
137946,0.44,0.05,0
137958,0.31,0.01,0
137970,0.36,0.1,0
137982,0.3,0.02,0
137994,0.29,-0.09,0
138006,0.2,0.04,0
138018,0.24,0.4,0
138030,0.32,0.29,0
138042,0.31,0.39,0
138054,0.23,0.65,0
138067,0.32,1.08,0
138079,0.32,1.46,0
138092,0.31,1.65,0
138104,0.34,1.7,0
138117,0.36,1.64,0
138129,0.27,1.28,0
138142,0.4,1.05,0
138154,0.35,1.19,0
138167,0.56,1.43,0
138179,0.33,1.32,0
138192,0.56,1.23,0
138204,0.35,1.06,0
138217,0.5,1.28,0
138229,0.37,1.19,0
138242,0.38,1.07,0
138254,0.23,0.96,0
138267,0.43,1.12,0
138279,0.29,1.01,0
138292,0.37,0.83,0
138304,0.33,0.97,0
138317,0.29,0.72,0
138329,0.37,0.75,0
138342,0.34,0.62,0
138354,0.35,0.65,0
138367,0.23,0.47,0
138379,0.33,0.43,0
138392,0.24,0.19,0
138404,0.02,-0.21,0
138417,0.64,0.27,0
138429,0.12,-0.08,0
138442,0.36,-0.08,0
138454,0.64,0.46,0
138466,0.47,0.72,0
138478,0.33,0.7,0
138490,0.18,0.39,0
138502,0.16,0.15,0
138515,0,-0.31,0
138528,0.41,-0.25,0
138541,0.19,-0.45,0
138554,0.18,-0.59,0
138567,0.36,-0.66,0
138580,0.18,-0.81,0
138593,0.29,-0.84,0
138606,0.29,-0.8,0
138619,0.37,-0.62,0
138632,0.34,-0.36,0
138645,0.41,-0.06,0
138658,0.47,0.16,0
138671,0.4,0.29,0
138684,0.3,0.39,0
138697,0.28,0.29,0
138710,0.35,0.32,0
138723,0.37,0.39,0
138736,0.3,0.32,0
138749,0.36,0.3,0
138762,0.35,0.39,0
138775,0.44,0.41,0
138788,0.23,0.19,0
138801,0.34,-0.16,0
138814,0.41,-0.05,0
138827,0.37,-0.32,0
138840,0.29,-0.4,0
138853,0.33,-0.63,0
138866,0.33,-0.65,0
138879,0.29,-0.76,0
138892,0.35,-0.53,0
138905,0.26,-0.74,0
138918,0.35,-0.57,0
138931,0.27,-0.68,0
138944,0.38,-0.54,0
138957,0.32,-0.47,0
138970,0.25,-0.58,0
138983,0.32,-0.56,0
138996,0.26,-0.64,0
139009,0.28,-0.53,0
139022,0.36,-0.43,0
139035,0.3,-0.3,0
139048,0.35,0.21,0
139061,0.32,-0.24,0
139074,0.23,-0.07,0
139087,0.35,-0.08,0
139100,0.3,-0.54,0
139113,0.52,-0.45,0
139126,0.52,-0.13,0
139139,0.38,0.14,0
139152,0.24,0.25,0
139165,0.2,0.51,0
139178,0.37,0.43,0
139191,0.45,0.78,0
139204,0.52,1.23,0
139217,0.42,1.23,0
139230,0.29,1.29,0
139243,0.23,1.09,0
139256,0.32,1.04,0
139269,0.19,0.67,0
139282,0.32,0.59,0
139295,0.38,0.48,0
139308,0.3,0.2,0
139321,0.29,0.01,0
139334,0.36,0.06,0
139347,0.3,0.07,0
139360,0.31,-0.02,0
139373,0.27,-0.18,0
139386,0.4,-0.03,0
139399,0.78,0.59,0
139412,0.51,0.8,0
139425,0.05,0.17,0
139438,0.64,0.73,0
139451,0,0.17,0
139464,0.28,-0.04,0
139477,0.5,0.15,0
139490,0.56,0.57,0
139503,0.1,0.21,0
139516,0.44,0.35,0
139529,0.39,0.44,0
139542,0.09,0.03,0
139555,0.45,0.27,0
139568,0.3,0.19,0
139581,0.15,0.01,0
139594,0.24,-0.2,0
139607,0.26,-0.27,0
139620,0.38,-0.08,0
139633,0.38,0.01,0
139646,0.36,0.15,0
139659,0.39,0.3,0
139672,0.3,0.22,0
139685,0.31,0.22,0
139698,0.38,0.27,0
139711,0.25,0.16,0
139724,0.3,0.23,0
139737,0.26,0.09,0
139750,0.37,0.2,0
139763,0.3,-0.14,0
139776,0.27,-0.49,0
139789,0.35,-0.49,0
139802,0.35,-0.29,0
139815,0.35,-0.07,0
139828,0.37,-0.03,0
139841,0.37,-0.15,0
139854,0.37,-0.37,0
139867,0.35,-0.46,0
139880,0.35,-0.35,0
139893,0.29,-0.23,0
139906,0.26,-0.29,0
139919,0.31,-0.07,0
139932,0.3,-0.09,0
139945,0.25,-0.27,0
139958,0.39,-0.11,0
139971,0.29,-0.1,0
139984,0.29,-0.17,0
139997,0.39,-0.02,0
140010,0.34,0.05,0
140023,0.35,0.16,0
140036,0.29,-0.01,0
140049,0.32,-0.7,0
140062,0.36,-0.89,0
140075,0.29,-0.47,0
140088,0.34,-0.84,0
140101,0.33,-0.28,0
140114,0.52,0.12,0
140127,0.38,-0.06,0
140140,0.42,-0.29,0
140153,0.77,0.72,0
140166,0.42,0.67,0
140179,0.33,0.56,0
140192,0.38,0.96,0
140205,0.14,0.45,0
140218,0.15,0.17,0
140231,0.28,0.33,0
140244,0.39,0.51,0
140257,0.28,0.49,0
140270,0.37,0.46,0
140283,0.32,0.35,0
140296,0.37,0.34,0
140309,0.3,0.18,0
140322,0.31,0.16,0
140335,0.3,0.14,0
140348,0.3,-0.01,0
140361,0.39,0.17,0
140374,0.25,0.1,0
140387,0.33,0.2,0
140400,0.74,0.69,0
140413,0.36,0.75,0
140426,0.09,0.45,0
140439,0,-0.08,0
140452,0,-0.59,0
140465,0.19,-0.77,0
140478,0.13,-1.1,0
140491,0.24,-1.2,0
140504,0.49,-0.91,0
140517,0.49,-0.61,0
140530,0.25,-0.69,0
140543,0.34,-0.54,0
140556,0.31,-0.41,0
140569,0.35,-0.33,0
140582,0.31,-0.28,0
140595,0.34,-0.11,0
140608,0.19,-0.38,0
140621,0.44,-0.14,0
140634,0.41,0.07,0
140647,0.33,0,0
140660,0.36,0.04,0
140673,0.36,0.07,0
140686,0.35,0.15,0
140699,0.31,0.14,0
140712,0.38,0.16,0
140725,0.38,0.27,0
140738,0.35,0.26,0
140751,0.36,0.28,0
140764,0.33,-0.01,0
140777,0.28,-0.16,0
140790,0.35,-0.25,0
140803,0.33,-0.9,0
140816,0.32,-0.99,0
140829,0.35,-0.88,0
140842,0.31,-0.92,0
140855,0.35,-0.54,0
140868,0.3,-0.26,0
140881,0.26,-0.26,0
140894,0.43,-0.17,0
140907,0.2,-0.25,0
140920,0.37,-0.24,0
140933,0.39,-0.11,0
140946,0.3,-0.19,0
140959,0.3,-0.18,0
140972,0.3,-0.18,0
140985,0.29,-0.19,0
140998,0.35,-0.1,0
141011,0.34,-0.15,0
141024,0.39,0.07,0
141037,0.31,0.04,0
141050,0.24,-0.67,0
141063,0.34,-0.67,0
141076,0.26,-0.41,0
141089,0.27,0.01,0
141102,0.37,0.56,0
141115,0.56,1.08,0
141128,0.79,1.99,0
141141,0.27,1.9,0
141154,0.44,1.66,0
141167,0.2,1.09,0
141180,0.28,1.01,0
141193,0.47,1.1,0
141206,0.33,1.03,0
141219,0.28,0.86,0
141232,0.44,0.97,0
141245,0.37,0.91,0
141258,0.33,1.03,0
141271,0.34,0.8,0
141284,0.44,0.75,0
141297,0.29,0.63,0
141310,0.37,0.56,0
141323,0.34,0.46,0
141336,0.4,0.49,0
141349,0.29,0.41,0
141362,0.3,0.26,0
141375,0.3,0.11,0
141388,0.31,0.06,0
141401,0,-0.48,0
141414,0.28,-0.53,0
141427,0.06,-0.8,0
141440,0.64,-0.33,0
141453,0.18,-0.52,0
141466,0.36,-0.41,0
141479,0.45,-0.23,0
141492,0.38,-0.09,0
141505,0.24,-0.26,0
141518,0.28,-0.26,0
141531,0.47,0.07,0
141544,0.37,0.01,0
141557,0.32,0.17,0
